File Version;BWSpec 3.27
Date;2017-08-22 14:46:06
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
574;588.91;4873.8400;38699.8800;36318.64;31444.8000;92.9603;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
575;589.30;4888.4000;38889.5200;36489.00;31600.6000;92.9399;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
576;589.70;4902.1600;39018.1600;36639.96;31737.8000;93.0291;0.0314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
577;590.10;4916.7200;39183.6800;36785.64;31868.9200;93.0019;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
578;590.49;4925.2800;39341.5200;36928.92;32003.6400;92.9899;0.0316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
579;590.89;4937.3600;39491.6000;37075.88;32138.5200;93.0089;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
580;591.29;4953.3600;39637.4400;37217.60;32264.2400;93.0232;0.0314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
581;591.69;4966.4000;39778.8000;37379.60;32413.2000;93.1082;0.0310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
582;592.08;4976.2400;39931.0800;37510.48;32534.2400;93.0751;0.0312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
583;592.48;4987.3600;40080.3600;37666.92;32679.5600;93.1227;0.0309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
584;592.88;5002.0800;40237.4000;37808.20;32806.1200;93.1058;0.0310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
585;593.27;5012.0000;40377.0000;37967.32;32955.3200;93.1863;0.0306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
586;593.67;5023.4800;40508.2800;38124.92;33101.4400;93.2834;0.0302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
587;594.07;5027.7200;40658.2800;38263.16;33235.4400;93.2779;0.0302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
588;594.46;5045.9600;40791.4000;38413.00;33367.0400;93.3463;0.0299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
589;594.86;5062.3600;40949.4400;38562.68;33500.3200;93.3492;0.0299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
590;595.26;5077.6400;41076.2400;38729.00;33651.3600;93.4796;0.0293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
591;595.65;5090.2800;41218.0000;38888.92;33798.6400;93.5532;0.0289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
592;596.05;5106.4400;41372.6400;39070.04;33963.6000;93.6508;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
593;596.44;5116.5200;41544.3200;39240.28;34123.7600;93.6751;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
594;596.84;5134.8400;41744.5600;39395.88;34261.0400;93.5845;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
595;597.24;5150.2000;41906.5200;39551.72;34401.5200;93.5935;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
596;597.63;5159.2400;42053.4800;39720.04;34560.8000;93.6753;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
597;598.03;5163.5600;42201.3200;39882.12;34718.5600;93.7383;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
598;598.42;5178.1200;42337.9600;40021.64;34843.5200;93.7666;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
599;598.82;5189.0800;42524.2400;40185.12;34996.0400;93.7348;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
600;599.22;5193.9600;42680.6400;40353.52;35159.5600;93.7921;0.0278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
601;599.61;5202.2800;42860.8800;40493.92;35291.6400;93.7147;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
602;600.01;5222.5200;43018.0800;40661.28;35438.7600;93.7643;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
603;600.40;5243.4800;43167.1200;40825.44;35581.9600;93.8253;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
604;600.80;5258.7600;43340.9600;40995.28;35736.5200;93.8405;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
605;601.19;5267.3200;43491.1200;41154.96;35887.6400;93.8882;0.0274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
606;601.59;5278.8400;43657.4400;41286.48;36007.6400;93.8222;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
607;601.98;5292.6800;43817.2400;41442.80;36150.1200;93.8366;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
608;602.38;5313.4800;43966.5200;41594.88;36281.4000;93.8643;0.0275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
609;602.77;5325.8000;44096.4400;41750.64;36424.8400;93.9495;0.0271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
610;603.17;5349.1600;44246.6800;41889.36;36540.2000;93.9397;0.0272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
611;603.56;5364.6000;44416.6000;42062.56;36697.9600;93.9720;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
612;603.96;5388.8400;44588.1200;42236.64;36847.8000;94.0012;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
613;604.35;5398.1200;44759.6400;42389.76;36991.6400;93.9792;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
614;604.75;5412.2000;44913.7600;42561.92;37149.7200;94.0462;0.0267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
615;605.14;5429.2400;45064.9600;42677.52;37248.2800;93.9765;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
616;605.54;5459.5600;45221.6000;42833.60;37374.0400;93.9943;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
617;605.93;5478.6800;45384.8000;42993.20;37514.5200;94.0069;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
618;606.33;5507.2400;45526.1600;43141.36;37634.1200;94.0408;0.0267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
619;606.72;5521.3200;45648.0000;43284.16;37762.8400;94.1091;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
620;607.11;5543.4800;45799.2800;43435.12;37891.6400;94.1272;0.0263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
621;607.51;5564.2800;45968.9600;43555.76;37991.4800;94.0274;0.0267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
622;607.90;5577.0000;46126.5600;43690.88;38113.8800;93.9933;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
623;608.30;5579.6400;46282.7200;43824.88;38245.2400;93.9615;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
624;608.69;5591.5600;46385.0400;43909.28;38317.7200;93.9310;0.0272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
625;609.09;5618.0400;46474.0800;44007.12;38389.0800;93.9618;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
626;609.48;5635.4000;46585.3600;44135.76;38500.3600;94.0181;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
627;609.87;5639.5600;46690.8000;44233.60;38594.0400;94.0143;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
628;610.27;5643.8000;46793.4400;44331.36;38687.5600;94.0168;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
629;610.66;5655.0000;46904.6400;44424.40;38769.4000;93.9872;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
630;611.05;5671.7200;47003.1200;44508.16;38836.4400;93.9635;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
631;611.45;5685.8800;47112.8000;44622.08;38936.2000;93.9877;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
632;611.84;5693.6400;47197.7600;44718.16;39024.5200;94.0257;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
633;612.23;5695.5600;47319.5200;44819.20;39123.6400;93.9931;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
634;612.63;5703.8800;47416.6400;44903.76;39199.8800;93.9758;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
635;613.02;5711.0800;47513.6000;44984.72;39273.6400;93.9504;0.0271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
636;613.41;5719.3200;47594.8000;45027.76;39308.4400;93.8698;0.0275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
637;613.81;5720.7600;47685.5200;45072.32;39351.5600;93.7729;0.0279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
638;614.20;5730.5200;47760.1600;45130.56;39400.0400;93.7435;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
639;614.59;5738.7600;47849.6800;45188.08;39449.3200;93.6795;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
640;614.99;5742.6000;47926.8800;45266.88;39524.2800;93.6943;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
641;615.38;5737.4800;47986.7200;45320.48;39583.0000;93.6893;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
642;615.77;5736.1200;48044.1600;45374.96;39638.8400;93.6910;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
643;616.17;5732.9200;48114.1600;45432.24;39699.3200;93.6719;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
644;616.56;5736.4400;48185.6000;45491.68;39755.2400;93.6538;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
645;616.95;5733.9600;48235.9200;45559.44;39825.4800;93.7027;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
646;617.34;5724.0400;48297.5200;45628.72;39904.6800;93.7313;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
647;617.74;5727.7200;48335.2800;45693.68;39965.9600;93.8002;0.0278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
648;618.13;5738.5200;48363.2000;45729.68;39991.1600;93.8216;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
649;618.52;5738.2000;48426.1600;45790.00;40051.8000;93.8246;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
650;618.91;5734.6000;48504.4800;45852.72;40118.1200;93.7999;0.0278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
651;619.30;5734.2000;48580.4800;45912.88;40178.6800;93.7740;0.0279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
652;619.70;5739.3200;48644.4000;45960.40;40221.0800;93.7443;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
653;620.09;5742.6800;48702.8800;46010.88;40268.2000;93.7337;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
654;620.48;5737.8800;48725.8400;46032.72;40294.8400;93.7352;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
655;620.87;5734.4400;48784.8000;46080.48;40346.0400;93.7182;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
656;621.26;5733.2400;48845.6800;46125.12;40391.8800;93.6896;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
657;621.66;5737.5600;48903.0400;46182.48;40444.9200;93.6974;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
658;622.05;5745.7200;48952.4800;46225.68;40479.9600;93.6890;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
659;622.44;5745.3200;49005.2800;46257.20;40511.8800;93.6475;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
660;622.83;5740.1200;49054.0000;46302.16;40562.0400;93.6467;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
661;623.22;5746.1200;49104.7200;46346.88;40600.7600;93.6395;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
662;623.61;5749.6400;49129.6800;46395.28;40645.6400;93.6966;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
663;624.01;5749.2400;49161.3600;46437.52;40688.2800;93.7256;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
664;624.40;5746.6800;49200.7200;46463.20;40716.5200;93.7002;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
665;624.79;5750.8400;49230.8800;46474.48;40723.6400;93.6605;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
666;625.18;5756.2000;49275.6000;46511.12;40754.9200;93.6477;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
667;625.57;5756.3600;49312.8000;46534.00;40777.6400;93.6202;0.0286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
668;625.96;5760.8400;49345.7600;46557.44;40796.6000;93.6026;0.0287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
669;626.35;5753.6400;49352.8000;46568.72;40815.0800;93.6144;0.0287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
670;626.74;5751.4800;49379.5200;46576.32;40824.8400;93.5748;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
671;627.13;5762.7600;49388.9600;46591.28;40828.5200;93.5872;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
672;627.52;5766.7600;49421.8400;46613.04;40846.2800;93.5659;0.0289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
673;627.92;5764.1200;49448.9600;46641.92;40877.8000;93.5743;0.0288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
674;628.31;5767.6400;49465.0400;46695.76;40928.1200;93.6626;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
675;628.70;5771.7200;49494.5600;46714.64;40942.9200;93.6420;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
676;629.09;5760.1200;49499.3600;46733.36;40973.2400;93.6762;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
677;629.48;5752.0400;49517.1200;46756.96;41004.9200;93.6932;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
678;629.87;5743.8000;49530.7200;46772.08;41028.2800;93.6999;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
679;630.26;5749.9600;49581.2800;46807.36;41057.4000;93.6714;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
680;630.65;5753.8000;49597.6800;46823.76;41069.9600;93.6732;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
681;631.04;5754.9200;49594.2400;46851.28;41096.3600;93.7432;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
682;631.43;5754.6800;49606.7200;46863.28;41108.6000;93.7439;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
683;631.82;5749.0000;49637.0400;46874.32;41125.3200;93.7051;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
684;632.21;5752.6000;49645.5200;46898.56;41145.9600;93.7417;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
685;632.60;5753.4800;49668.9600;46893.68;41140.2000;93.6804;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
686;632.99;5756.2800;49669.9200;46924.24;41167.9600;93.7475;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
687;633.38;5747.6400;49676.6400;46932.64;41185.0000;93.7536;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
688;633.77;5747.1600;49672.6400;46970.40;41223.2400;93.8481;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
689;634.16;5751.4000;49655.6800;46990.48;41239.0800;93.9295;0.0272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
690;634.55;5744.8400;49647.8400;47000.96;41256.1200;93.9711;0.0270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
691;634.94;5739.8800;49640.8000;47002.72;41262.8400;93.9908;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
692;635.32;5745.4800;49660.0800;47006.24;41260.7600;93.9568;0.0271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
693;635.71;5734.7600;49657.4400;47018.56;41283.8000;93.9920;0.0269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
694;636.10;5737.6400;49643.1200;47011.28;41273.6400;94.0057;0.0268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
695;636.49;5728.7600;49635.2800;47018.64;41289.8800;94.0404;0.0267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
696;636.88;5720.3600;49626.0000;47033.44;41313.0800;94.0952;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
697;637.27;5716.2000;49615.0400;47026.24;41310.0400;94.1028;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
698;637.66;5712.4400;49608.4000;47019.36;41306.9200;94.1019;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
699;638.05;5714.5200;49592.1600;46999.60;41285.0800;94.0914;0.0265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
700;638.44;5714.0400;49552.3200;46981.44;41267.4000;94.1355;0.0262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
701;638.83;5722.2800;49541.2000;46953.12;41230.8400;94.0937;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
702;639.21;5722.9200;49504.8800;46945.36;41222.4400;94.1539;0.0262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
703;639.60;5723.2400;49476.9600;46917.68;41194.4400;94.1507;0.0262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
704;639.99;5722.7600;49425.6000;46918.40;41195.6400;94.2631;0.0257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
705;640.38;5718.0400;49393.9200;46912.16;41194.1200;94.3178;0.0254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
706;640.77;5714.2800;49354.5600;46874.80;41160.5200;94.3177;0.0254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
707;641.16;5711.8000;49311.7600;46859.28;41147.4800;94.3750;0.0251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
708;641.55;5705.8000;49239.3600;46818.40;41112.6000;94.4389;0.0248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
709;641.93;5693.7200;49188.8000;46807.36;41113.6400;94.5248;0.0245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
710;642.32;5687.0800;49129.2000;46801.44;41114.3600;94.6417;0.0239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
711;642.71;5673.3200;49096.7200;46756.00;41082.6800;94.6095;0.0241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
712;643.10;5673.4800;49057.2800;46727.92;41054.4400;94.6308;0.0240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
713;643.49;5669.3200;49020.2400;46669.68;41000.3600;94.5778;0.0242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
714;643.87;5666.6000;48992.5600;46641.04;40974.4400;94.5725;0.0242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
715;644.26;5662.8400;48950.3200;46620.20;40957.3600;94.6171;0.0240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
716;644.65;5653.8800;48913.2800;46592.04;40938.1600;94.6341;0.0240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
717;645.04;5648.7600;48844.9600;46569.56;40920.8000;94.7324;0.0235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
718;645.42;5651.0000;48786.5600;46521.56;40870.5600;94.7491;0.0234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
719;645.81;5648.3600;48747.2800;46503.08;40854.7200;94.7929;0.0232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
